Evento ID,Tipo de evento,Magnitud,Vs30,Archivo H1,Ruta H1,Archivo H2,Ruta H2,Archivo V,Ruta V
RSN555_CHALFANT.A,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN555_CHALFANT.A_A-MAM020.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN555_CHALFANT.A_A-MAM020.AT2,RSN555_CHALFANT.A_A-MAM290.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN555_CHALFANT.A_A-MAM290.AT2,RSN555_CHALFANT.A_A-MAM-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN555_CHALFANT.A_A-MAM-UP.AT2
RSN557_CHALFANT.A,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN557_CHALFANT.A_A-TIN000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN557_CHALFANT.A_A-TIN000.AT2,RSN557_CHALFANT.A_A-TIN090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN557_CHALFANT.A_A-TIN090.AT2,RSN557_CHALFANT.A_A-TIN-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN557_CHALFANT.A_A-TIN-UP.AT2
RSN837_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN837_LANDERS_NHO180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN837_LANDERS_NHO180.AT2,RSN837_LANDERS_NHO270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN837_LANDERS_NHO270.AT2,RSN837_LANDERS_NHO-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN837_LANDERS_NHO-UP.AT2
RSN840_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN840_LANDERS_TUJ262.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN840_LANDERS_TUJ262.AT2,RSN840_LANDERS_TUJ352.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN840_LANDERS_TUJ352.AT2,RSN840_LANDERS_TUJ-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN840_LANDERS_TUJ-UP.AT2
RSN845_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN845_LANDERS_VIR200.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN845_LANDERS_VIR200.AT2,RSN845_LANDERS_VIR290.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN845_LANDERS_VIR290.AT2,RSN845_LANDERS_VIR-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN845_LANDERS_VIR-UP.AT2
RSN846_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN846_LANDERS_DEV000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN846_LANDERS_DEV000.AT2,RSN846_LANDERS_DEV090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN846_LANDERS_DEV090.AT2,RSN846_LANDERS_DEV-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN846_LANDERS_DEV-UP.AT2
RSN852_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN852_LANDERS_MEL090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN852_LANDERS_MEL090.AT2,RSN852_LANDERS_MEL180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN852_LANDERS_MEL180.AT2,RSN852_LANDERS_MEL-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN852_LANDERS_MEL-UP.AT2
RSN875_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN875_LANDERS_NYA090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN875_LANDERS_NYA090.AT2,RSN875_LANDERS_NYA180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN875_LANDERS_NYA180.AT2,RSN875_LANDERS_NYA-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN875_LANDERS_NYA-UP.AT2
RSN886_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN886_LANDERS_PLC000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN886_LANDERS_PLC000.AT2,RSN886_LANDERS_PLC090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN886_LANDERS_PLC090.AT2,RSN886_LANDERS_PLC-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN886_LANDERS_PLC-UP.AT2
RSN889_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN889_LANDERS_GRN180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN889_LANDERS_GRN180.AT2,RSN889_LANDERS_GRN270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN889_LANDERS_GRN270.AT2,RSN889_LANDERS_GRN-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN889_LANDERS_GRN-UP.AT2
RSN894_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN894_LANDERS_GLE170.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN894_LANDERS_GLE170.AT2,RSN894_LANDERS_GLE260.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN894_LANDERS_GLE260.AT2,RSN894_LANDERS_GLE-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN894_LANDERS_GLE-UP.AT2
RSN898_LANDERS,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN898_LANDERS_SER000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN898_LANDERS_SER000.AT2,RSN898_LANDERS_SER270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN898_LANDERS_SER270.AT2,RSN898_LANDERS_SER-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN898_LANDERS_SER-UP.AT2
RSN901_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN901_BIGBEAR_BLC360.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN901_BIGBEAR_BLC360.AT2,RSN901_BIGBEAR_BLC270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN901_BIGBEAR_BLC270.AT2,RSN901_BIGBEAR_BLC-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN901_BIGBEAR_BLC-UP.AT2
RSN913_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN913_BIGBEAR_TEM090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN913_BIGBEAR_TEM090.AT2,RSN913_BIGBEAR_TEM180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN913_BIGBEAR_TEM180.AT2,RSN913_BIGBEAR_TEM-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN913_BIGBEAR_TEM-UP.AT2
RSN915_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN915_BIGBEAR_LCA094.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN915_BIGBEAR_LCA094.AT2,RSN915_BIGBEAR_LCA184.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN915_BIGBEAR_LCA184.AT2,RSN915_BIGBEAR_LCA-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN915_BIGBEAR_LCA-UP.AT2
RSN917_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN917_BIGBEAR_BAL090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN917_BIGBEAR_BAL090.AT2,RSN917_BIGBEAR_BAL180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN917_BIGBEAR_BAL180.AT2,RSN917_BIGBEAR_BAL-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN917_BIGBEAR_BAL-UP.AT2
RSN924_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN924_BIGBEAR_PLC090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN924_BIGBEAR_PLC090.AT2,RSN924_BIGBEAR_PLC360.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN924_BIGBEAR_PLC360.AT2,RSN924_BIGBEAR_PLC-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN924_BIGBEAR_PLC-UP.AT2
RSN925_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN925_BIGBEAR_CUC090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN925_BIGBEAR_CUC090.AT2,RSN925_BIGBEAR_CUC180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN925_BIGBEAR_CUC180.AT2,RSN925_BIGBEAR_CUC-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN925_BIGBEAR_CUC-UP.AT2
RSN928_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN928_BIGBEAR_SAG090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN928_BIGBEAR_SAG090.AT2,RSN928_BIGBEAR_SAG180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN928_BIGBEAR_SAG180.AT2,RSN928_BIGBEAR_SAG-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN928_BIGBEAR_SAG-UP.AT2
RSN935_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN935_BIGBEAR_SNC090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN935_BIGBEAR_SNC090.AT2,RSN935_BIGBEAR_SNC180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN935_BIGBEAR_SNC180.AT2,RSN935_BIGBEAR_SNC-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN935_BIGBEAR_SNC-UP.AT2
RSN937_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN937_BIGBEAR_TFS090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN937_BIGBEAR_TFS090.AT2,RSN937_BIGBEAR_TFS360.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN937_BIGBEAR_TFS360.AT2,RSN937_BIGBEAR_TFS-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN937_BIGBEAR_TFS-UP.AT2
RSN938_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN938_BIGBEAR_H02090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN938_BIGBEAR_H02090.AT2,RSN938_BIGBEAR_H02360.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN938_BIGBEAR_H02360.AT2,RSN938_BIGBEAR_H02-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN938_BIGBEAR_H02-UP.AT2
RSN939_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN939_BIGBEAR_WWN090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN939_BIGBEAR_WWN090.AT2,RSN939_BIGBEAR_WWN180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN939_BIGBEAR_WWN180.AT2,RSN939_BIGBEAR_WWN-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN939_BIGBEAR_WWN-UP.AT2
RSN940_BIGBEAR,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN940_BIGBEAR_WRI090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN940_BIGBEAR_WRI090.AT2,RSN940_BIGBEAR_WRI180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN940_BIGBEAR_WRI180.AT2,RSN940_BIGBEAR_WRI-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN940_BIGBEAR_WRI-UP.AT2
RSN1148_KOCAELI,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN1148_KOCAELI_ARE000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1148_KOCAELI_ARE000.AT2,RSN1148_KOCAELI_ARE090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1148_KOCAELI_ARE090.AT2,RSN1148_KOCAELI_AREDWN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1148_KOCAELI_AREDWN.AT2
RSN1151_KOCAELI,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN1151_KOCAELI_BLK090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1151_KOCAELI_BLK090.AT2,RSN1151_KOCAELI_BLK180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1151_KOCAELI_BLK180.AT2,RSN1151_KOCAELI_BLK-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1151_KOCAELI_BLK-UP.AT2
RSN1159_KOCAELI,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN1159_KOCAELI_ERG180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1159_KOCAELI_ERG180.AT2,RSN1159_KOCAELI_ERG090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1159_KOCAELI_ERG090.AT2,RSN1159_KOCAELI_ERG-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1159_KOCAELI_ERG-UP.AT2
RSN1164_KOCAELI,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN1164_KOCAELI_IST090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1164_KOCAELI_IST090.AT2,RSN1164_KOCAELI_IST180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1164_KOCAELI_IST180.AT2,RSN1164_KOCAELI_IST-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1164_KOCAELI_IST-UP.AT2
RSN1166_KOCAELI,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN1166_KOCAELI_IZN180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1166_KOCAELI_IZN180.AT2,RSN1166_KOCAELI_IZN090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1166_KOCAELI_IZN090.AT2,RSN1166_KOCAELI_IZN-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1166_KOCAELI_IZN-UP.AT2
RSN1169_KOCAELI,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN1169_KOCAELI_MSK000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1169_KOCAELI_MSK000.AT2,RSN1169_KOCAELI_MSK090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1169_KOCAELI_MSK090.AT2,RSN1169_KOCAELI_MSK-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1169_KOCAELI_MSK-UP.AT2
RSN1172_KOCAELI,1 Stiker Slip (SS),Mag. 6-8,Vs30. 400-600,RSN1172_KOCAELI_TKR180.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1172_KOCAELI_TKR180.AT2,RSN1172_KOCAELI_TKR090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1172_KOCAELI_TKR090.AT2,RSN1172_KOCAELI_TKR-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/1 Stiker Slip (SS)/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1172_KOCAELI_TKR-UP.AT2
